DataSize,Mean,Variance,Sample
100,0.2,0.05,0.20617273312059511
100,0.2,0.05,0.1784708563601985
100,0.2,0.05,0.2899356854185076
100,0.2,0.05,0.5500834863295218
100,0.2,0.05,0.09734747777919936
100,0.2,0.05,0.5062121150942624
100,0.2,0.05,0.07478965554061677
100,0.2,0.05,0.189481393508315
100,0.2,0.05,0.017629010347135664
100,0.2,0.05,0.06117945028743105
100,0.2,0.05,0.07650622529669404
100,0.2,0.05,0.016188267683170054
100,0.2,0.05,0.34303570185367627
100,0.2,0.05,0.06375442025372761
100,0.2,0.05,0.10294936173622962
100,0.2,0.05,0.016379660418221677
100,0.2,0.05,0.4322897656473228
100,0.2,0.05,0.023188382726928806
100,0.2,0.05,0.13952956224519028
100,0.2,0.05,0.0013434863149003624
100,0.2,0.05,0.11527980538536693
100,0.2,0.05,0.2443791541430725
100,0.2,0.05,0.011809620370779258
100,0.2,0.05,7.728215429535435E-4
100,0.2,0.05,1.0102752921655181E-4
100,0.2,0.05,0.4680897410210308
100,0.2,0.05,0.021528632236669745
100,0.2,0.05,0.143406707868328
100,0.2,0.1,6.191832606013506E-14
100,0.2,0.1,0.06372871267295019
100,0.2,0.1,0.6008592513028334
100,0.2,0.1,0.7718669017610582
100,0.2,0.1,0.2079395284617916
100,0.2,0.1,4.7070860551120993E-7
100,0.2,0.1,2.392451799063769E-5
100,0.2,0.1,5.435158927502534E-7
100,0.2,0.1,0.47603951861183486
100,0.2,0.1,1.4717547691260908E-18
100,0.2,0.1,0.025199201629177284
100,0.2,0.1,0.029170409685407284
100,0.2,0.1,1.7238618649187983E-6
100,0.2,0.1,0.46277474730254703
100,0.2,0.1,1.556394442772507E-8
100,0.2,0.1,0.4676048544434863
100,0.2,0.1,0.2607226297832628
100,0.2,0.1,0.9528701609348572
100,0.2,0.1,0.19910425492373193
100,0.2,0.1,0.008327774590495055
100,0.2,0.1,0.2287497763679951
100,0.2,0.1,0.08310820244916402
100,0.2,0.1,0.5446447118611502
100,0.2,0.1,0.25172714752150543
100,0.2,0.1,0.09778559842501255
100,0.2,0.1,9.484241466052768E-11
100,0.2,0.1,7.795464053025314E-4
100,0.2,0.1,0.06187182714631966
100,0.2,0.1,1.7144528750402725E-5
100,0.2,0.1,6.325583239453597E-4
100,0.2,0.1,3.42354827129312E-11
100,0.2,0.1,0.016223447935788813
100,0.2,0.1,0.013439265760776616
100,0.2,0.1,0.27874097590644836
100,0.2,0.1,0.0010739260191929194
100,0.2,0.1,6.462490029126174E-9
100,0.2,0.1,1.622894301621504E-4
100,0.2,0.1,6.571757545079483E-8
100,0.2,0.1,3.729728221943806E-14
100,0.2,0.1,0.5831657940680908
100,0.2,0.1,0.31471321868981894
100,0.2,0.1,0.11440760587734727
100,0.2,0.1,0.023145860744086044
100,0.2,0.1,0.7740228733637983
100,0.2,0.1,0.0263894862133806
100,0.2,0.1,0.6304056753631828
100,0.2,0.1,0.04522760668415332
100,0.2,0.1,0.28122013823634073
100,0.2,0.1,0.8077436750828054
100,0.2,0.1,0.006282067721310643
100,0.2,0.1,0.0010258267444503296
100,0.2,0.1,0.005865936315665465
100,0.2,0.1,0.20105745886821827
100,0.2,0.1,0.7233788589172114
100,0.2,0.1,0.00976992175323877
100,0.2,0.1,4.605843060666961E-8
100,0.2,0.1,0.6714545563953707
100,0.2,0.1,1.5950313911871406E-5
100,0.2,0.1,1.819680373936495E-14
100,0.2,0.1,1.1514192513641912E-7
100,0.2,0.1,0.9513368153091937
100,0.2,0.1,0.9541158460126132
100,0.2,0.1,0.3639734358623983
100,0.2,0.1,0.9481468343040651
100,0.2,0.1,8.327156206977652E-15
100,0.2,0.1,1.316882120479991E-7
100,0.2,0.1,4.630446065681842E-4
100,0.2,0.1,0.04908351131613098
100,0.2,0.1,0.005696711523893471
100,0.2,0.1,0.06471140716343536
100,0.2,0.1,0.4421647975233797
100,0.2,0.1,0.7241734517086874
100,0.2,0.1,0.0026426349373575397
100,0.2,0.1,1.366476786222331E-4
100,0.2,0.1,0.08808362190936439
100,0.2,0.1,0.008499328247323511
100,0.2,0.1,0.0028464477160213978
100,0.2,0.1,0.020606876410602302
100,0.2,0.1,0.19091256180921481
100,0.2,0.1,6.472336213879479E-4
100,0.2,0.1,0.13582420656730917
100,0.2,0.1,0.9898271847608692
100,0.2,0.1,0.243229271681391
100,0.2,0.1,1.987993002054467E-5
100,0.2,0.1,7.583421842121082E-4
100,0.2,0.1,1.705237328653526E-5
100,0.2,0.1,0.862206816491797
100,0.2,0.1,5.0910723565469984E-8
100,0.2,0.1,0.05399477382080142
100,0.2,0.1,9.405402429687148E-4
100,0.2,0.1,0.9606979830545553
100,0.2,0.1,2.7200634200001663E-6
100,0.2,0.1,1.3079254816035174E-4
100,0.2,0.1,0.9100854720213261
100,0.2,0.1,0.2589585588613829
100,0.2,0.1,0.009739941127553105
100,0.2,0.1,2.556194878656979E-11
100,0.2,0.1,0.5694903395932076
100,0.2,0.1,0.004803140168036344
100,0.2,0.1,3.653071717292718E-14
100,0.2,0.15,1.0
100,0.2,0.15,0.9999999999999996
100,0.2,0.15,0.9887569266281313
100,0.2,0.15,1.9929554498247105E-73
100,0.2,0.15,5.808846268729978E-10
100,0.2,0.15,1.443026242777703E-24
100,0.2,0.15,6.119592502722547E-28
100,0.2,0.15,0.9999999975032647
100,0.2,0.15,1.6479652186064111E-50
100,0.2,0.15,0.9999999950837863
100,0.2,0.15,8.908297194925854E-5
100,0.2,0.15,0.9999999999992326
100,0.2,0.15,1.623716218497417E-35
100,0.2,0.15,0.9999963282423876
100,0.2,0.15,3.6114971650337765E-16
100,0.2,0.15,0.001841815997383602
100,0.2,0.15,2.117862721741599E-6
100,0.2,0.15,0.9999999999997088
100,0.2,0.15,5.177487781667718E-42
100,0.2,0.15,1.8755195933722133E-38
100,0.2,0.15,2.500102172098306E-48
100,0.2,0.15,8.754471708013455E-13
100,0.2,0.15,6.431614071239919E-17
100,0.2,0.15,0.06477338334836216
100,0.2,0.15,0.00582555343601453
100,0.2,0.15,2.8341382460108097E-12
100,0.2,0.15,3.112868974623365E-37
100,0.2,0.15,7.964828511021178E-14
100,0.2,0.15,1.0256475377693683E-18
100,0.2,0.15,1.0
100,0.2,0.15,1.0135637584368289E-4
100,0.2,0.15,1.7462468330244306E-5
100,0.2,0.15,7.354386191689882E-18
100,0.2,0.15,6.6575988006662654E-34
100,0.2,0.15,7.331270101283384E-21
100,0.2,0.15,4.092805159015776E-64
100,0.2,0.15,2.2116211216042687E-36
100,0.2,0.15,1.9589687352156394E-13
100,0.2,0.15,1.1783885922387792E-8
100,0.2,0.15,2.870992351971839E-87
100,0.2,0.15,0.9184210112806681
100,0.2,0.15,1.613140726728506E-143
100,0.2,0.15,1.9549742008514126E-19
100,0.2,0.15,3.1158642903961474E-4
100,0.2,0.15,9.654361259800242E-82
100,0.2,0.15,3.7909527153561515E-51
100,0.2,0.15,8.858191491915543E-32
100,0.2,0.15,1.6402252313092236E-16
100,0.2,0.15,8.999500846916418E-96
100,0.2,0.15,2.1782738618342075E-142
100,0.2,0.15,3.265822501764146E-34
100,0.2,0.15,0.5531295728487059
100,0.2,0.15,0.9759217740272386
100,0.2,0.15,5.16192653036118E-5
100,0.2,0.15,4.084598518704516E-12
100,0.2,0.15,0.9999999999999876
100,0.2,0.15,9.001403640222062E-13
100,0.2,0.15,0.9999999858103721
100,0.2,0.15,0.4250656346603492
100,0.2,0.15,1.557777848311259E-35
100,0.2,0.15,5.709471661869027E-123
100,0.2,0.15,6.127215951643575E-16
100,0.2,0.15,2.1475317979158616E-16
100,0.2,0.15,4.907629224274475E-52
100,0.2,0.15,1.5336058196440935E-13
100,0.2,0.15,0.01687223543249441
100,0.2,0.15,2.6230347502494162E-8
100,0.2,0.15,5.698429881665669E-20
100,0.2,0.15,0.0037560418015883537
100,0.2,0.15,5.2166737075778E-16
100,0.2,0.15,3.123667536437657E-31
100,0.2,0.15,0.9920486240810255
100,0.2,0.15,1.131395213576633E-47
100,0.2,0.15,0.9999998819475039
100,0.2,0.15,2.173166079928246E-8
100,0.2,0.15,0.3635048585350414
100,0.2,0.15,3.410888154922595E-10
100,0.2,0.15,1.244609464368338E-25
100,0.2,0.15,1.8172011096923402E-8
100,0.2,0.15,1.6547475895639613E-51
100,0.2,0.15,6.112544260195474E-42
100,0.2,0.15,8.024394929996903E-29
100,0.2,0.15,1.090734776293048E-25
100,0.2,0.15,0.9999999999289819
100,0.2,0.15,4.681400345066983E-91
100,0.2,0.15,9.630193625188563E-6
100,0.2,0.15,1.7410077032904386E-40
100,0.2,0.15,1.7831693815705928E-88
100,0.2,0.15,3.568184205677074E-29
100,0.2,0.15,0.0014331860637978825
100,0.2,0.15,2.6866445096452003E-17
100,0.2,0.15,2.4122880926479154E-19
100,0.2,0.15,1.4384339174069393E-17
100,0.2,0.15,2.9464232352747404E-50
100,0.2,0.15,0.7277783069774223
100,0.2,0.15,7.913866509254183E-30
100,0.2,0.15,3.596808598847599E-89
100,0.2,0.15,0.9999994529736089
100,0.2,0.15,1.0008642488035588E-61
100,0.2,0.15,1.8453644442039864E-16
100,0.2,0.2,0.1256647453926166
100,0.2,0.2,0.02578716511152976
100,0.2,0.2,0.007577106749290831
100,0.2,0.2,5.896661061240776E-9
100,0.2,0.2,2.4664257656049236E-5
100,0.2,0.2,3.7978199203556666E-5
100,0.2,0.2,7.520919982185895E-6
100,0.2,0.2,7.506315420703745E-10
100,0.2,0.2,0.19459706929340573
100,0.2,0.2,0.06113216348623176
100,0.2,0.2,0.0020984039951097203
100,0.2,0.2,2.67994061582304E-4
100,0.2,0.2,0.17309312027196255
100,0.2,0.2,0.12355030145168663
100,0.2,0.2,0.0013541004648390366
100,0.2,0.2,2.2522723055774842E-4
100,0.2,0.2,0.015784076722498364
100,0.2,0.2,0.13927955026369873
100,0.2,0.2,0.15246942426970825
100,0.2,0.2,5.7444222783100815E-12
100,0.2,0.2,0.0043339479910961196
100,0.2,0.2,0.02255669174585924
100,0.2,0.2,0.021822644669957723
100,0.2,0.2,1.5377408532983862E-4
100,0.2,0.2,2.3203839359966188E-11
100,0.2,0.2,2.564260139807743E-5
100,0.2,0.2,2.110022481775382E-7
100,0.2,0.2,9.905010598644045E-7
100,0.2,0.2,0.047338087801649484
100,0.2,0.2,0.003209467932856374
100,0.2,0.2,0.005241046685449429
100,0.2,0.2,0.039185089736758
100,0.2,0.2,2.904236063260814E-4
100,0.2,0.2,9.486774069752739E-5
100,0.2,0.2,5.886673407774829E-6
100,0.2,0.2,1.6174437891585288E-5
100,0.2,0.2,3.6155708820139483E-6
100,0.2,0.2,2.8963322505724455E-5
100,0.2,0.2,0.016690589351713452
100,0.2,0.2,0.07592686989313514
100,0.2,0.2,0.17890951276594036
100,0.2,0.2,0.008914096233555015
100,0.2,0.2,0.043609787034036604
100,0.2,0.2,0.05095006489075512
100,0.2,0.2,0.001332640549543849
100,0.2,0.2,6.696655973884923E-5
100,0.2,0.2,0.0013279744076270168
100,0.2,0.2,2.5995051747628513E-4
100,0.2,0.2,0.003773696619913468
100,0.2,0.2,0.00749170439838985
100,0.2,0.2,2.0735005567307666E-4
100,0.2,0.2,0.15147104906265718
100,0.2,0.2,0.0670544850936617
100,0.2,0.2,0.040634695499357026
100,0.2,0.2,3.665041193504065E-9
100,0.2,0.2,0.006331666597952982
100,0.2,0.2,5.52933538921575E-4
100,0.2,0.2,0.09153655927896655
100,0.2,0.2,0.004999239141747359
100,0.2,0.2,0.0037024290820498753
100,0.2,0.2,1.931556486897908E-4
100,0.2,0.2,5.1490160578818976E-5
100,0.2,0.2,9.98661593497826E-5
100,0.2,0.2,0.016174342705746737
100,0.2,0.2,1.6342875194376284E-7
100,0.2,0.2,0.005018867478332867
100,0.2,0.2,7.381301132588192E-4
100,0.2,0.2,1.5507618404587005E-5
100,0.2,0.2,0.17557039049447778
100,0.2,0.2,5.732662884310984E-4
100,0.2,0.2,6.186651064228742E-4
100,0.2,0.2,0.00781468736828755
100,0.2,0.2,0.1997943296139427
100,0.2,0.2,0.015195898546335072
100,0.2,0.2,0.011778673359430843
100,0.2,0.2,6.062198964688462E-4
100,0.2,0.2,0.008380380473320502
100,0.2,0.2,1.6156726774196962E-4
100,0.2,0.2,0.008664538731479843
100,0.2,0.2,0.02203666808091402
100,0.2,0.2,0.06447450004151246
100,0.2,0.2,0.1434298323425286
100,0.2,0.2,3.6163724568090516E-8
100,0.2,0.2,0.003907415783146727
100,0.2,0.2,4.109109510821154E-4
100,0.2,0.2,1.1579564275855021E-14
100,0.2,0.2,2.6117033612539225E-12
100,0.2,0.2,2.0645650668459866E-8
100,0.2,0.2,0.0015268828614963832
100,0.2,0.2,5.534979405315928E-8
100,0.2,0.2,3.4538077354749353E-4
100,0.2,0.2,0.022468794744444687
100,0.2,0.2,0.14514458996587923
100,0.2,0.2,4.456361023539093E-12
100,0.2,0.2,0.0043651525874336275
100,0.2,0.2,1.7513721556542376E-10
100,0.2,0.2,0.0031441699013306985
100,0.2,0.2,0.1585142330597407
100,0.2,0.2,4.020727560336676E-5
100,0.2,0.2,0.009959836301490523
100,0.4,0.05,0.7602620989859351
100,0.4,0.05,0.15498217190214666
100,0.4,0.05,0.19773892416216096
100,0.4,0.05,0.3015993173585701
100,0.4,0.05,0.1280738284719273
100,0.4,0.05,0.5032613898497332
100,0.4,0.05,0.4748180913035744
100,0.4,0.05,0.15848478939508132
100,0.4,0.05,0.7082828927425564
100,0.4,0.05,0.0806009465605957
100,0.4,0.05,0.2547194332229057
100,0.4,0.05,0.601971869902446
100,0.4,0.05,0.14572087754426394
100,0.4,0.05,0.2555520183042506
100,0.4,0.05,0.23234094153997464
100,0.4,0.05,0.3976200896392256
100,0.4,0.05,0.4083930227928378
100,0.4,0.05,0.7515514416418105
100,0.4,0.05,0.5644702507552818
100,0.4,0.05,0.1795707415880659
100,0.4,0.05,0.19564660904631578
100,0.4,0.05,0.5833732773367013
100,0.4,0.05,0.460676580687269
100,0.4,0.05,0.6561034478248319
100,0.4,0.05,0.10934068987518822
100,0.4,0.05,0.2706355043272297
100,0.4,0.05,0.14740301428697386
100,0.4,0.05,0.11223480302133251
100,0.4,0.05,0.2691083201756289
100,0.4,0.05,0.23932871292922328
100,0.4,0.05,0.3678660234592689
100,0.4,0.05,0.16085191367352472
100,0.4,0.05,0.7385155204832532
100,0.4,0.05,0.1088748623506683
100,0.4,0.05,0.3055180868027751
100,0.4,0.05,0.578571305223225
100,0.4,0.05,0.5455020867473098
100,0.4,0.05,0.3363277870250824
100,0.4,0.05,0.5587459492808706
100,0.4,0.05,0.21995015258504982
100,0.4,0.05,0.2672539319038695
100,0.4,0.05,0.5073487631087836
100,0.4,0.05,0.19926358818796985
100,0.4,0.05,0.48857296569151587
100,0.4,0.05,0.12558772869235105
100,0.4,0.05,0.4199442581094624
100,0.4,0.05,0.8067335730886294
100,0.4,0.05,0.3165478654211587
100,0.4,0.05,0.35979590820649365
100,0.4,0.05,0.39489426085813517
100,0.4,0.05,0.3764420259607051
100,0.4,0.05,0.4838328746708982
100,0.4,0.05,0.3004944032988842
100,0.4,0.05,0.35714394495907187
100,0.4,0.05,0.26078831751505044
100,0.4,0.05,0.1020639958090054
100,0.4,0.05,0.5417856487741697
100,0.4,0.05,0.5386347674328068
100,0.4,0.05,0.1846090089449132
100,0.4,0.05,0.38902745759545226
100,0.4,0.05,0.42620826036367115
100,0.4,0.05,0.3776242363172889
100,0.4,0.05,0.5203933676327307
100,0.4,0.05,0.41314561637125446
100,0.4,0.05,0.470586970268301
100,0.4,0.05,0.6787590377815123
100,0.4,0.05,0.4926912045597172
100,0.4,0.05,0.3687823830156233
100,0.4,0.05,0.428730362174553
100,0.4,0.05,0.6123181702473565
100,0.4,0.05,0.16876288011408208
100,0.4,0.05,0.10594420511695982
100,0.4,0.05,0.3374977771309608
100,0.4,0.05,0.4536708555274525
100,0.4,0.05,0.20011546198818098
100,0.4,0.05,0.5227153742176213
100,0.4,0.05,0.22824089479924292
100,0.4,0.05,0.5165742297281313
100,0.4,0.05,0.5442634958122353
100,0.4,0.05,0.7640217951455033
100,0.4,0.05,0.33556766548410427
100,0.4,0.05,0.34469117423933626
100,0.4,0.05,0.22058640876026891
100,0.4,0.05,0.4052145948342468
100,0.4,0.05,0.6110081379552513
100,0.4,0.05,0.12835086513651164
100,0.4,0.05,0.40672588311129415
100,0.4,0.05,0.09566075673737474
100,0.4,0.05,0.34076369139772106
100,0.4,0.05,0.22266122988012013
100,0.4,0.05,0.657379412346279
100,0.4,0.05,0.19165056536788186
100,0.4,0.05,0.08676606573668559
100,0.4,0.05,0.5786523831174134
100,0.4,0.05,0.26164851387648946
100,0.4,0.05,0.49993558237745583
100,0.4,0.05,0.3522086021359642
100,0.4,0.05,0.051939993173922554
100,0.4,0.05,0.5006311974160986
100,0.4,0.05,0.08817543978732642
100,0.4,0.1,0.8053841848052758
100,0.4,0.1,0.3678528080014098
100,0.4,0.1,0.06757690290072287
100,0.4,0.1,0.7009685010889277
100,0.4,0.1,0.3937030858201532
100,0.4,0.1,0.06283952075707377
100,0.4,0.1,0.9214557728300086
100,0.4,0.1,0.978018771350419
100,0.4,0.1,0.3060934372268514
100,0.4,0.1,0.0015519867638742724
100,0.4,0.1,0.014125136239337636
100,0.4,0.1,0.10400545468822413
100,0.4,0.1,0.4392686412863102
100,0.4,0.1,1.2110399920217327E-4
100,0.4,0.1,0.08319967996477774
100,0.4,0.1,0.02022739807846404
100,0.4,0.1,0.026947266346494903
100,0.4,0.1,6.079730499963987E-4
100,0.4,0.1,0.9391887243216909
100,0.4,0.1,0.8299857382218278
100,0.4,0.1,0.23249793793609796
100,0.4,0.1,0.014274307900442184
100,0.4,0.1,0.501157617143392
100,0.4,0.1,0.11676484843245996
100,0.4,0.1,0.2629853343007814
100,0.4,0.1,0.31392092093368845
100,0.4,0.1,0.6569123334978901
100,0.4,0.1,0.517797118456759
100,0.4,0.1,0.0027818082064080883
100,0.4,0.1,0.9876273226103205
100,0.4,0.1,0.2437457406257539
100,0.4,0.1,0.2942312554906818
100,0.4,0.1,0.4123152058821308
100,0.4,0.1,0.375062489158688
100,0.4,0.1,0.9060023709515233
100,0.4,0.1,0.2989843199201684
100,0.4,0.1,0.3353458427742632
100,0.4,0.1,0.8909420997127411
100,0.4,0.1,0.07869010013155264
100,0.4,0.1,0.5046230998578419
100,0.4,0.1,0.9514025731386562
100,0.4,0.1,0.1753202567387429
100,0.4,0.1,0.00566699274443009
100,0.4,0.1,0.014286160817415907
100,0.4,0.1,0.5783560497041087
100,0.4,0.1,0.08640160978073007
100,0.4,0.1,0.08319926222611951
100,0.4,0.1,0.006027394668596039
100,0.4,0.1,7.573989236332377E-5
100,0.4,0.1,0.015949442817430933
100,0.4,0.1,0.050620079226439345
100,0.4,0.1,0.532171479703825
100,0.4,0.1,0.2943788575038412
100,0.4,0.1,0.15235666904409367
100,0.4,0.1,0.6296129215465048
100,0.4,0.1,0.05121557961209428
100,0.4,0.1,0.041150291153596696
100,0.4,0.1,0.8267708279595828
100,0.4,0.1,0.004113423287926109
100,0.4,0.1,0.9999229524116041
100,0.4,0.1,0.6949972746767603
100,0.4,0.1,0.4675530510868009
100,0.4,0.1,0.6090816458971229
100,0.4,0.1,0.34953888618128537
100,0.4,0.1,0.06370390291679463
100,0.4,0.1,0.0013034346930716216
100,0.4,0.1,0.003986766391653815
100,0.4,0.1,0.777351983149312
100,0.4,0.1,0.06282154698456614
100,0.4,0.1,0.9779445073290689
100,0.4,0.1,0.1383428105407547
100,0.4,0.1,0.8875134910680863
100,0.4,0.1,0.3369730807235107
100,0.4,0.1,0.02140922854787714
100,0.4,0.1,0.05330683820910243
100,0.4,0.1,0.782786326035174
100,0.4,0.1,0.42646564272778753
100,0.4,0.1,0.4537241800156922
100,0.4,0.1,0.6204619448014509
100,0.4,0.1,0.39442450963057996
100,0.4,0.1,0.32348958799584465
100,0.4,0.1,0.7701605732325605
100,0.4,0.1,0.20495335782188429
100,0.4,0.1,0.7088104946099135
100,0.4,0.1,0.6380041243766288
100,0.4,0.1,0.021290277003941212
100,0.4,0.1,0.5977707509993361
100,0.4,0.1,0.16437287062737446
100,0.4,0.1,0.011244458192385811
100,0.4,0.1,0.33332967802701796
100,0.4,0.1,0.3337132711176215
100,0.4,0.1,0.19618628125479712
100,0.4,0.1,0.7775424156144414
100,0.4,0.1,0.024080453948463355
100,0.4,0.1,0.13592443346564506
100,0.4,0.1,0.3471905720849361
100,0.4,0.1,0.01885037086037144
100,0.4,0.1,0.39023230709041057
100,0.4,0.1,0.08926045849514415
100,0.4,0.1,0.7188840441259186
100,0.4,0.15,0.8673626881315055
100,0.4,0.15,0.00918736558841378
100,0.4,0.15,0.9999918342518541
100,0.4,0.15,0.17861990696987187
100,0.4,0.15,0.30263434514199217
100,0.4,0.15,0.9985277619997259
100,0.4,0.15,0.7205906419850271
100,0.4,0.15,0.018346799087798696
100,0.4,0.15,0.31392647804132984
100,0.4,0.15,0.9971576985760762
100,0.4,0.15,0.4292097510744668
100,0.4,0.15,0.2060757756267924
100,0.4,0.15,0.09304097548363557
100,0.4,0.15,0.0024122748311972077
100,0.4,0.15,2.578243657218743E-4
100,0.4,0.15,0.40741824217469697
100,0.4,0.15,0.1879341076857033
100,0.4,0.15,0.005689454654633392
100,0.4,0.15,0.12495755601883354
100,0.4,0.15,0.674432881435279
100,0.4,0.15,0.3613097373568874
100,0.4,0.15,0.010511996327469035
100,0.4,0.15,0.05459114728238502
100,0.4,0.15,0.5666439892914211
100,0.4,0.15,0.5341901415828004
100,0.4,0.15,0.9428748472166953
100,0.4,0.15,4.736019710603697E-4
100,0.4,0.15,0.13089574920634242
100,0.4,0.15,0.612188080305083
100,0.4,0.15,0.9941298642733367
100,0.4,0.15,0.8070452307617438
100,0.4,0.15,0.0011076494934557381
100,0.4,0.15,0.0809036180070521
100,0.4,0.15,0.7080863019359547
100,0.4,0.15,6.330590108381282E-5
100,0.4,0.15,0.08584118192812698
100,0.4,0.15,0.0015119740327714396
100,0.4,0.15,1.203690263980396E-5
100,0.4,0.15,0.8126822393004737
100,0.4,0.15,2.5417990959540724E-5
100,0.4,0.15,0.3784065375282142
100,0.4,0.15,0.6107022704020224
100,0.4,0.15,0.005577226154558791
100,0.4,0.15,0.5412074067025848
100,0.4,0.15,0.006405945033169763
100,0.4,0.15,0.0662521853068542
100,0.4,0.15,0.9889977081224869
100,0.4,0.15,0.03500017823194907
100,0.4,0.15,0.3765189822676125
100,0.4,0.15,2.8819727072916247E-4
100,0.4,0.15,0.9928784924874341
100,0.4,0.15,0.22545722347840338
100,0.4,0.15,0.01973099632177721
100,0.4,0.15,0.986066886610596
100,0.4,0.15,0.9686751090188951
100,0.4,0.15,0.37439976646833123
100,0.4,0.15,0.3600024983041632
100,0.4,0.15,0.9360454965538795
100,0.4,0.15,0.294472653909066
100,0.4,0.15,0.005539561487753557
100,0.4,0.15,0.20279963314449623
100,0.4,0.15,0.024417003623902252
100,0.4,0.15,0.006737611023503724
100,0.4,0.15,8.874159868477346E-4
100,0.4,0.15,0.9857922628264402
100,0.4,0.15,4.0125834044379974E-5
100,0.4,0.15,0.12535545737394038
100,0.4,0.15,3.420147044592834E-7
100,0.4,0.15,0.8651129140608865
100,0.4,0.15,0.3034501094812096
100,0.4,0.15,0.08849916458721682
100,0.4,0.15,0.7859786039922214
100,0.4,0.15,0.2232737392259037
100,0.4,0.15,0.006746204278206619
100,0.4,0.15,0.14704502895093133
100,0.4,0.15,0.5356491067526641
100,0.4,0.15,1.5836910417952403E-4
100,0.4,0.15,0.6486847411820198
100,0.4,0.15,0.9976585971591452
100,0.4,0.15,0.09790502881364302
100,0.4,0.15,0.0023843236082052924
100,0.4,0.15,0.10264979009768714
100,0.4,0.15,0.629422497861288
100,0.4,0.15,0.3688729308186822
100,0.4,0.15,5.15787537185043E-8
100,0.4,0.15,0.566628070325378
100,0.4,0.15,0.016577357538883848
100,0.4,0.15,1.5142585882659006E-8
100,0.4,0.15,0.9848212058638626
100,0.4,0.15,8.155219522932796E-5
100,0.4,0.15,0.9961982360171947
100,0.4,0.15,0.15061031855588486
100,0.4,0.15,0.8653876578925793
100,0.4,0.15,0.14134464129213797
100,0.4,0.15,0.8451014067539411
100,0.4,0.15,0.01551556034311972
100,0.4,0.15,0.9728725626259007
100,0.4,0.15,0.28059361856551523
100,0.4,0.15,0.4072268958171627
100,0.4,0.15,0.020894145865669664
100,0.4,0.2,1.599473003518827E-4
100,0.4,0.2,0.9999999999996864
100,0.4,0.2,0.9996712175882911
100,0.4,0.2,0.9985578613793495
100,0.4,0.2,4.414219206398109E-40
100,0.4,0.2,3.753417542227209E-9
100,0.4,0.2,2.1021647697824273E-11
100,0.4,0.2,0.031607213207018044
100,0.4,0.2,0.9999560463404469
100,0.4,0.2,0.08255268633258935
100,0.4,0.2,0.9993269705470106
100,0.4,0.2,0.9999999874165504
100,0.4,0.2,0.9999796335884618
